US,city_id,type,category,cause,deaths,pop,prop0,prop15,prop40,prop65
1,480,Small Groups,Cancer,Prostate cancer,32,371820,0.198,0.37,0.303,0.129
1,480,Small Groups,Cancer,Stomach cancer,14,371820,0.198,0.37,0.303,0.129
1,480,Small Groups,Cancer,"Trachea, bronchus, lung cancers",168,371820,0.198,0.37,0.303,0.129
1,480,Small Groups,CMNN,Infectious Diseases,93,371820,0.198,0.37,0.303,0.129
1,480,Small Groups,CMNN,Maternal Conditions,Suppressed,371820,0.198,0.37,0.303,0.129
1,480,Small Groups,CMNN,Nutritional Conditions,Suppressed,371820,0.198,0.37,0.303,0.129
1,480,Small Groups,CMNN,Perinatal Conditions,22,371820,0.198,0.37,0.303,0.129
1,480,Small Groups,CMNN,Respiratory Infections,58,371820,0.198,0.37,0.303,0.129
1,480,Small Groups,CMNN,STDs and HIV/AIDS,13,371820,0.198,0.37,0.303,0.129
1,480,Small Groups,CMNN,Tuberculosis,Suppressed,371820,0.198,0.37,0.303,0.129
1,480,Small Groups,Injuries,Other unintentional injuries,92,371820,0.198,0.37,0.303,0.129
1,480,Small Groups,Injuries,Road traffic accidents,56,371820,0.198,0.37,0.303,0.129
1,480,Small Groups,Injuries,Suicide,55,371820,0.198,0.37,0.303,0.129
1,480,Small Groups,Injuries,Violence,46,371820,0.198,0.37,0.303,0.129
1,480,Small Groups,NCDs,Cardiovascular diseases,925,371820,0.198,0.37,0.303,0.129
1,480,Small Groups,NCDs,Cirrhosis of the liver,43,371820,0.198,0.37,0.303,0.129
1,480,Small Groups,NCDs,Congenital anomalies,15,371820,0.198,0.37,0.303,0.129
1,480,Small Groups,NCDs,Diabetes mellitus and other endocrine disorders,101,371820,0.198,0.37,0.303,0.129
1,480,Small Groups,NCDs,Digestive Diseases,75,371820,0.198,0.37,0.303,0.129
1,480,Small Groups,NCDs,Genitourinary diseases,89,371820,0.198,0.37,0.303,0.129
1,480,Small Groups,NCDs,Neuropsychiatric disorders,389,371820,0.198,0.37,0.303,0.129
1,480,Small Groups,NCDs,Other NCD,24,371820,0.198,0.37,0.303,0.129
1,480,Small Groups,NCDs,Respiratory diseases,245,371820,0.198,0.37,0.303,0.129
0,481,All-Cause Mortality,All-Cause Mortality,All-Cause Mortality,1153,171970,0.264,0.403,0.267,0.066
0,481,Large Groups,Cancer,Cancer,157,171970,0.264,0.403,0.267,0.066
0,481,Large Groups,CMNN,CMNN,132,171970,0.264,0.403,0.267,0.066
0,481,Large Groups,Injuries,Homicides,30,171970,0.264,0.403,0.267,0.066
0,481,Large Groups,Injuries,Non-violent injuries,61,171970,0.264,0.403,0.267,0.066
0,481,Large Groups,Injuries,Suicides,Suppressed,171970,0.264,0.403,0.267,0.066
0,481,Large Groups,NCDs,NCDs,765,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,Cancer,Bladder cancer,Suppressed,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,Cancer,Brain and nervous system cancers,Suppressed,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,Cancer,Breast cancer,Suppressed,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,Cancer,Cervix uteri cancer,Suppressed,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,Cancer,Colon and rectum cancers,Suppressed,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,Cancer,Corpus uteri cancer,Suppressed,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,Cancer,Gallbladder and biliary tract cancer,Suppressed,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,Cancer,Kidney and ureter cancer,Suppressed,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,Cancer,Larynx cancer,Suppressed,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,Cancer,Leukaemia,10,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,Cancer,Liver cancer,15,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,Cancer,"Lymphomas, multiple myeloma",Suppressed,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,Cancer,Melanoma and other skin cancers,Suppressed,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,Cancer,Mouth and oropharynx cancers,Suppressed,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,Cancer,Oesophagus cancer,Suppressed,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,Cancer,Other Cancer,30,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,Cancer,Ovary cancer,Suppressed,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,Cancer,Pancreas cancer,Suppressed,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,Cancer,Prostate cancer,12,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,Cancer,Stomach cancer,14,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,Cancer,"Trachea, bronchus, lung cancers",Suppressed,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,CMNN,Infectious Diseases,21,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,CMNN,Maternal Conditions,Suppressed,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,CMNN,Nutritional Conditions,56,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,CMNN,Perinatal Conditions,12,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,CMNN,Respiratory Infections,26,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,CMNN,STDs and HIV/AIDS,11,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,CMNN,Tuberculosis,Suppressed,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,Injuries,Other unintentional injuries,28,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,Injuries,Road traffic accidents,33,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,Injuries,Suicide,Suppressed,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,Injuries,Violence,30,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,NCDs,Cardiovascular diseases,256,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,NCDs,Cirrhosis of the liver,42,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,NCDs,Congenital anomalies,11,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,NCDs,Diabetes mellitus and other endocrine disorders,272,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,NCDs,Digestive Diseases,59,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,NCDs,Genitourinary diseases,46,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,NCDs,Neuropsychiatric disorders,27,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,NCDs,Other NCD,12,171970,0.264,0.403,0.267,0.066
0,481,Small Groups,NCDs,Respiratory diseases,42,171970,0.264,0.403,0.267,0.066
1,482,All-Cause Mortality,All-Cause Mortality,All-Cause Mortality,2234,318954,0.196,0.391,0.289,0.124
1,482,Large Groups,Cancer,Cancer,502,318954,0.196,0.391,0.289,0.124
1,482,Large Groups,CMNN,CMNN,99,318954,0.196,0.391,0.289,0.124
1,482,Large Groups,Injuries,Homicides,Suppressed,318954,0.196,0.391,0.289,0.124
1,482,Large Groups,Injuries,Non-violent injuries,85,318954,0.196,0.391,0.289,0.124
1,482,Large Groups,Injuries,Suicides,43,318954,0.196,0.391,0.289,0.124
1,482,Large Groups,NCDs,NCDs,1498,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,Cancer,Bladder cancer,13,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,Cancer,Brain and nervous system cancers,19,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,Cancer,Breast cancer,36,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,Cancer,Cervix uteri cancer,Suppressed,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,Cancer,Colon and rectum cancers,44,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,Cancer,Corpus uteri cancer,Suppressed,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,Cancer,Gallbladder and biliary tract cancer,Suppressed,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,Cancer,Kidney and ureter cancer,14,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,Cancer,Larynx cancer,Suppressed,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,Cancer,Leukaemia,25,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,Cancer,Liver cancer,15,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,Cancer,"Lymphomas, multiple myeloma",24,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,Cancer,Melanoma and other skin cancers,11,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,Cancer,Mouth and oropharynx cancers,Suppressed,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,Cancer,Oesophagus cancer,13,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,Cancer,Other Cancer,64,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,Cancer,Ovary cancer,11,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,Cancer,Pancreas cancer,33,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,Cancer,Prostate cancer,25,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,Cancer,Stomach cancer,Suppressed,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,Cancer,"Trachea, bronchus, lung cancers",124,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,CMNN,Infectious Diseases,39,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,CMNN,Maternal Conditions,Suppressed,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,CMNN,Nutritional Conditions,Suppressed,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,CMNN,Perinatal Conditions,Suppressed,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,CMNN,Respiratory Infections,38,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,CMNN,STDs and HIV/AIDS,Suppressed,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,CMNN,Tuberculosis,Suppressed,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,Injuries,Other unintentional injuries,61,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,Injuries,Road traffic accidents,23,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,Injuries,Suicide,43,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,Injuries,Violence,Suppressed,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,NCDs,Cardiovascular diseases,624,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,NCDs,Cirrhosis of the liver,25,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,NCDs,Congenital anomalies,13,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,NCDs,Diabetes mellitus and other endocrine disorders,109,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,NCDs,Digestive Diseases,64,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,NCDs,Genitourinary diseases,49,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,NCDs,Neuropsychiatric disorders,368,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,NCDs,Other NCD,26,318954,0.196,0.391,0.289,0.124
1,482,Small Groups,NCDs,Respiratory diseases,219,318954,0.196,0.391,0.289,0.124
0,483,All-Cause Mortality,All-Cause Mortality,All-Cause Mortality,1122,160772,0.186,0.402,0.309,0.103
0,483,Large Groups,Cancer,Cancer,226,160772,0.186,0.402,0.309,0.103
0,483,Large Groups,CMNN,CMNN,139,160772,0.186,0.402,0.309,0.103
0,483,Large Groups,Injuries,Homicides,14,160772,0.186,0.402,0.309,0.103
0,483,Large Groups,Injuries,Non-violent injuries,54,160772,0.186,0.402,0.309,0.103
0,483,Large Groups,Injuries,Suicides,14,160772,0.186,0.402,0.309,0.103
0,483,Large Groups,NCDs,NCDs,676,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,Cancer,Bladder cancer,Suppressed,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,Cancer,Brain and nervous system cancers,Suppressed,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,Cancer,Breast cancer,14,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,Cancer,Cervix uteri cancer,Suppressed,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,Cancer,Colon and rectum cancers,16,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,Cancer,Corpus uteri cancer,Suppressed,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,Cancer,Gallbladder and biliary tract cancer,Suppressed,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,Cancer,Kidney and ureter cancer,Suppressed,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,Cancer,Larynx cancer,Suppressed,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,Cancer,Leukaemia,Suppressed,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,Cancer,Liver cancer,Suppressed,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,Cancer,"Lymphomas, multiple myeloma",Suppressed,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,Cancer,Melanoma and other skin cancers,Suppressed,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,Cancer,Mouth and oropharynx cancers,Suppressed,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,Cancer,Oesophagus cancer,Suppressed,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,Cancer,Other Cancer,56,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,Cancer,Ovary cancer,Suppressed,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,Cancer,Pancreas cancer,10,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,Cancer,Prostate cancer,18,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,Cancer,Stomach cancer,15,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,Cancer,"Trachea, bronchus, lung cancers",26,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,CMNN,Infectious Diseases,29,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,CMNN,Maternal Conditions,Suppressed,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,CMNN,Nutritional Conditions,Suppressed,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,CMNN,Perinatal Conditions,11,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,CMNN,Respiratory Infections,85,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,CMNN,STDs and HIV/AIDS,Suppressed,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,CMNN,Tuberculosis,Suppressed,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,Injuries,Other unintentional injuries,26,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,Injuries,Road traffic accidents,28,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,Injuries,Suicide,14,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,Injuries,Violence,14,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,NCDs,Cardiovascular diseases,354,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,NCDs,Cirrhosis of the liver,27,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,NCDs,Congenital anomalies,Suppressed,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,NCDs,Diabetes mellitus and other endocrine disorders,65,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,NCDs,Digestive Diseases,44,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,NCDs,Genitourinary diseases,46,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,NCDs,Neuropsychiatric disorders,52,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,NCDs,Other NCD,Suppressed,160772,0.186,0.402,0.309,0.103
0,483,Small Groups,NCDs,Respiratory diseases,71,160772,0.186,0.402,0.309,0.103
0,484,All-Cause Mortality,All-Cause Mortality,All-Cause Mortality,931,201505,0.21,0.449,0.278,0.064
0,484,Large Groups,Cancer,Cancer,210,201505,0.21,0.449,0.278,0.064
0,484,Large Groups,CMNN,CMNN,97,201505,0.21,0.449,0.278,0.064
0,484,Large Groups,Injuries,Homicides,51,201505,0.21,0.449,0.278,0.064
0,484,Large Groups,Injuries,Non-violent injuries,75,201505,0.21,0.449,0.278,0.064
0,484,Large Groups,Injuries,Suicides,20,201505,0.21,0.449,0.278,0.064
0,484,Large Groups,NCDs,NCDs,477,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,Cancer,Bladder cancer,Suppressed,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,Cancer,Brain and nervous system cancers,12,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,Cancer,Breast cancer,13,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,Cancer,Cervix uteri cancer,Suppressed,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,Cancer,Colon and rectum cancers,11,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,Cancer,Corpus uteri cancer,Suppressed,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,Cancer,Gallbladder and biliary tract cancer,Suppressed,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,Cancer,Kidney and ureter cancer,Suppressed,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,Cancer,Larynx cancer,Suppressed,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,Cancer,Leukaemia,Suppressed,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,Cancer,Liver cancer,10,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,Cancer,"Lymphomas, multiple myeloma",10,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,Cancer,Melanoma and other skin cancers,Suppressed,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,Cancer,Mouth and oropharynx cancers,Suppressed,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,Cancer,Oesophagus cancer,Suppressed,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,Cancer,Other Cancer,25,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,Cancer,Ovary cancer,Suppressed,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,Cancer,Pancreas cancer,10,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,Cancer,Prostate cancer,11,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,Cancer,Stomach cancer,16,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,Cancer,"Trachea, bronchus, lung cancers",37,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,CMNN,Infectious Diseases,26,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,CMNN,Maternal Conditions,Suppressed,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,CMNN,Nutritional Conditions,Suppressed,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,CMNN,Perinatal Conditions,18,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,CMNN,Respiratory Infections,34,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,CMNN,STDs and HIV/AIDS,11,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,CMNN,Tuberculosis,Suppressed,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,Injuries,Other unintentional injuries,29,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,Injuries,Road traffic accidents,46,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,Injuries,Suicide,20,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,Injuries,Violence,51,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,NCDs,Cardiovascular diseases,236,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,NCDs,Cirrhosis of the liver,22,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,NCDs,Congenital anomalies,13,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,NCDs,Diabetes mellitus and other endocrine disorders,46,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,NCDs,Digestive Diseases,34,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,NCDs,Genitourinary diseases,14,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,NCDs,Neuropsychiatric disorders,48,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,NCDs,Other NCD,Suppressed,201505,0.21,0.449,0.278,0.064
0,484,Small Groups,NCDs,Respiratory diseases,60,201505,0.21,0.449,0.278,0.064
0,485,All-Cause Mortality,All-Cause Mortality,All-Cause Mortality,1080,234448,0.31,0.442,0.213,0.035
0,485,Large Groups,Cancer,Cancer,166,234448,0.31,0.442,0.213,0.035
0,485,Large Groups,CMNN,CMNN,112,234448,0.31,0.442,0.213,0.035
0,485,Large Groups,Injuries,Homicides,65,234448,0.31,0.442,0.213,0.035
0,485,Large Groups,Injuries,Non-violent injuries,86,234448,0.31,0.442,0.213,0.035
0,485,Large Groups,Injuries,Suicides,21,234448,0.31,0.442,0.213,0.035
0,485,Large Groups,NCDs,NCDs,631,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,Cancer,Bladder cancer,Suppressed,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,Cancer,Brain and nervous system cancers,Suppressed,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,Cancer,Breast cancer,14,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,Cancer,Cervix uteri cancer,10,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,Cancer,Colon and rectum cancers,11,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,Cancer,Corpus uteri cancer,Suppressed,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,Cancer,Gallbladder and biliary tract cancer,Suppressed,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,Cancer,Kidney and ureter cancer,Suppressed,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,Cancer,Larynx cancer,Suppressed,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,Cancer,Leukaemia,Suppressed,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,Cancer,Liver cancer,12,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,Cancer,"Lymphomas, multiple myeloma",Suppressed,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,Cancer,Melanoma and other skin cancers,Suppressed,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,Cancer,Mouth and oropharynx cancers,Suppressed,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,Cancer,Oesophagus cancer,Suppressed,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,Cancer,Other Cancer,27,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,Cancer,Ovary cancer,Suppressed,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,Cancer,Pancreas cancer,Suppressed,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,Cancer,Prostate cancer,10,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,Cancer,Stomach cancer,11,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,Cancer,"Trachea, bronchus, lung cancers",24,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,CMNN,Infectious Diseases,26,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,CMNN,Maternal Conditions,Suppressed,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,CMNN,Nutritional Conditions,11,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,CMNN,Perinatal Conditions,32,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,CMNN,Respiratory Infections,25,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,CMNN,STDs and HIV/AIDS,Suppressed,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,CMNN,Tuberculosis,Suppressed,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,Injuries,Other unintentional injuries,51,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,Injuries,Road traffic accidents,35,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,Injuries,Suicide,21,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,Injuries,Violence,65,234448,0.31,0.442,0.213,0.035
0,485,Small Groups,NCDs,Cardiovascular diseases,268,234448,0.31,0.442,0.213,0.035
